ID,商品名称,价格（元）,近30天销量（件）,广告词,促销活动,评论数,日期,品牌
557557411159 ,茅台集团习酒金典53度500ml*2瓶酱香型白酒双提装含礼袋,636,111,,,49,2018/2/27,习酒
525269938305 ,白云边12年42度 浓酱兼香型白酒500mL*6瓶整箱特价,639,492,湖北名酒 兼香典范 整箱优惠 精品礼袋,,444,2018/2/27,白云边
538875774515 ,天佑德青稞酒42度海拔2600清香型500ml*6瓶下单立减10元,640.8,5,清雅纯正 怡悦馥合,满99元减10元,18,2018/2/27,天佑德
540499662502 ,茅台集团习酒印象遵义52度 500ml*6整箱浓香型白酒,648,376,君子之品 东方习酒 猫超自营 百城次日达,,416,2018/2/27,习酒
538921109207 ,天佑德青稞酒46度海拔2800清香型500ml*6瓶酒厂直供,648,7,凛冽芬芳 口感醇厚 回味绵长,,13,2018/2/27,天佑德
521998634529 ,46度洋河天之蓝 480ml*2瓶 绵柔型白酒 猫超配送,658,493,不参与天猫超市任何优惠券活动,,833,2018/2/27,洋河
557162536157 ,洋河蓝色经典天之蓝40.8度480ml*2双提装白酒浓香型,658,37,,,92,2018/2/27,洋河
557079752279 ,洋河蓝色经典天之蓝38度480ml*2瓶双提装含礼袋,658,7,下单送赠品，送完为止,,17,2018/2/27,洋河
25707208788 ,洋河天之蓝礼盒46度480ml*2 蓝色经典绵柔型白酒,659,744,拍1盒以上 送1个礼袋 需多个礼袋 请分开下单,,204,2018/2/27,洋河
538922737390 ,天佑德青稞酒43度海拔3000清香型500ml*6瓶酒厂直供,678,53,凛冽芬芳 口感醇厚 回味绵长,满2件8折送任意1件赠品（赠完即止）,63,2018/2/27,天佑德
563746130694 ,洋河天之蓝42度520ml*2猫超自营酒厂直供正品保证,678,171,,,32,2018/2/27,洋河
554805706146 ,水井坊臻酿八号38度500mL*2瓶装白酒浓香酒厂直供,678,22,天猫超市自营 百城次日达 品质保证,,23,2018/2/27,水井坊
537789182321 ,白云边原浆金五星42度浓香白酒500mL*6瓶整箱送礼袋,690,7,星级白云边 干杯不上头 湖北名酒,满199元减100元,122,2018/2/27,白云边
540443420343 ,汾酒杏花村53度青花30清香型白酒500ml酒厂直供,698,88,官方授权 天猫配送 保真快捷,满2件送任意2件赠品（赠完即止）,104,2018/2/27,汾酒
25707320337 ,45度洋河梦之蓝M6-500ml 绵柔型白酒 猫超自营 酒厂直供,699,362,拍2瓶以上 送1个礼袋 需多个礼袋 请分开下单,满2件送任意2件赠品（赠完即止）,329,2018/2/27,洋河
556421100042 ,洋河蓝色经典梦之蓝M6 40.8度500ml口感绵柔浓香型白酒酒厂直供,699,42,拍2瓶以上送1个礼袋 需多个请分开下单,,11,2018/2/27,洋河
529411463533 ,贵州茅台王子酒46度酱香型国产白酒整箱宴会送礼500ml*6,708,121,天猫超市自营 酒厂合作 正品保证,,307,2018/2/27,茅台
555895300096 ,【天猫超市】双沟君坊41.8度（480ml+20ml）*6瓶整箱 珍宝坊,708,314,,,135,2018/2/27,双沟君坊
540346396154 ,汾酒杏花村53度紫砂（仿）475ml*6清香 整箱酒厂直供,708,46,官方授权 天猫配送 保真快捷,,71,2018/2/27,汾酒
556592568653 ,珍酒1975酒中珍品53度500ml*6酱香型白酒厂家直供,708,59,,,36,2018/2/27,珍酒
541648681324 ,汾酒杏花村42度陈酿20黑坛475ml*2两瓶装酒厂直供,716,36,官方授权 天猫配送 保真快捷,满1件送任意1件赠品（赠完即止）,25,2018/2/27,汾酒
537747243670 ,水井坊臻酿八号52度浓香型500mlX2瓶白酒礼盒装酒水,718,467,天猫自营百城次日达 品质无忧,,1140,2018/2/27,水井坊
521981791467 ,52度洋河天之蓝480ml*2瓶 绵柔型白酒 猫超配送,726,1071,不参与天猫超市任何优惠券活动,,3895,2018/2/27,洋河
555297742884 ,牛栏山 百年红（12） 39度 整箱装 500ml*6瓶 口感浓香型,729,6,酒厂授权;正宗二锅头地道北京味;,,9,2018/2/27,牛栏山
541648053306 ,汾酒杏花村53度陈酿20黑坛475ml*2两瓶装酒厂直供,736,56,官方授权 天猫配送 保真快捷,满1件送任意1件赠品（赠完即止）,101,2018/2/27,汾酒
563679473922 ,52度洋河天之蓝520ml*2 双支装 绵柔型国产白酒 酒厂直供,738,619,,,128,2018/2/27,洋河
525113173223 ,五粮液浓香型白酒45度普通装500ml中度白酒正品,739,21,五粮液出品 酒厂直供 中国雅量,,92,2018/2/27,五粮液
537539840297 ,牛栏山经典二锅头52度500ml*2两瓶套装(内含礼袋1）,756,34,两瓶带礼袋 送礼更有面,,23,2018/2/27,牛栏山
528065341096 ,洋河 微分子大V33.8度500ml 浓香型 白酒酒厂直供,758,4,单笔订单买2瓶以上送1个礼袋请分开下单,满2件送任意1件赠品（赠完即止）,3,2018/2/27,洋河
536778194709 ,小糊涂仙酒52度500ml*6瓶酱香型白酒酒厂直供,759,35,古色古香，浓醇丝韵，古法传承,满1件送任意2件赠品（赠完即止）,83,2018/2/27,小糊涂仙
529164162765 ,贵州茅台王子酒53度酱香型白酒整箱婚宴送礼酒500ml*6,768,789,天猫超市自营 品质保证 系出名门,,2277,2018/2/27,茅台
540349723056 ,汾酒杏花村53度汾酒475ml*6瓶清香型整箱装白酒酒厂直供,768,83,官方授权 天猫配送 保真快捷,,100,2018/2/27,汾酒
555169164488 ,牛栏山 百年红（12） 53度 整箱装 500ml*6瓶 口感浓香型,768,20,,,16,2018/2/27,牛栏山
44099548840 ,洋河邃之蓝42度500ml 6瓶原箱含三支礼袋酒厂直供,774,18,,满258元减70元；满499元减150元,252,2018/2/27,洋河
557249754718 ,四特东方韵雅韵52度500ml*2瓶双提装特香型白酒,776,165,,,129,2018/2/27,四特
541656150146 ,汾酒杏花村42度青花20清香型白酒500ml*2双瓶礼袋装,776,19,官方授权 天猫配送 保真快捷,满1件送任意1件赠品（赠完即止）,48,2018/2/27,汾酒
538075490507 ,白云边20年陈酿42度浓酱兼香型白酒500mL*2两瓶装,776,13,陈年酿制不上头 送礼佳品 湖北名酒,,30,2018/2/27,白云边
539383151404 ,贵州贵州国台精品礼盒168酱香型840ml*2酱香高度白酒,789,52,一斤六两八 量多实惠大,满388元送任意1件赠品（赠完即止）,8,2018/2/27,贵州国台
537389335286 ,汾酒杏花村53度青花二十500ml*2清香型白酒青花20,796,396,官方授权 天猫配送 保真快捷,满1件送任意1件赠品（赠完即止）,225,2018/2/27,汾酒
557368252438 ,习酒茅台集团窖藏1998酱香型53度500ml*2瓶双提装含礼袋,796,184,,,95,2018/2/27,习酒
538191296053 ,白云边20年陈酿45度兼香型白酒500mL*2礼盒装送礼,796,1,品牌名酒 纯粮发酵 精细制曲 陈酿浓香,,3,2018/2/27,白云边
541253681562 ,茅台赖茅传承·蓝53度500ml*2酱香型白酒礼袋装酒厂直供,798,119,国民酱香 赖茅酒,满500元减100元,415,2018/2/27,茅台
44461080544 ,劲牌劲酒公司毛铺苦荞酒黑荞42.8度500ml*6 整箱白酒,798,77,,,325,2018/2/27,劲酒
36493297322 ,五粮液浓香型白酒68度普通装500ml高度白酒正品,798,47,五粮液出品 酒厂直供 高度白酒,,80,2018/2/27,五粮液
532502079197 ,剑南春金剑南K6浓香型白酒52度500ml*6瓶酒厂直供,799,370,整箱6瓶 内含3个礼袋,满1件送任意1件赠品（赠完即止）,1331,2018/2/27,剑南春
540444402752 ,汾酒杏花村45度老白汾酒清香型白酒475ml*6整箱,799,38,官方授权 天猫配送 保真快捷,,46,2018/2/27,汾酒
561521885803 ,五粮液五粮醇盛世经典50度500ml*6瓶浓香型白酒整箱酒厂直供,799,64,,满700元减40元送任意2件赠品（赠完即止）,17,2018/2/27,五粮液
525922734470 ,小糊涂仙酒商超版52度500ml*6浓香型白酒整箱酒厂直供,818,393,商超经典款 内含3个礼袋 天猫自营,满1件送任意1件赠品（赠完即止）,1509,2018/2/27,小糊涂仙
26470064120 ,茅台集团习酒窖藏 198853度 500ml酱香型白酒,819.6,32,君子之品 东方习酒 猫超自营 百城次日达,满1件送任意1件赠品（赠完即止）；满2件送任意1件赠品（…,125,2018/2/27,茅台
526317601439 ,汾酒杏花村53度老白汾酒清香型白酒475ml*6瓶整箱,828,281,官方授权 天猫配送 保真快捷,,392,2018/2/27,汾酒
561562298206 ,洋河邃之蓝52度500ml*6整箱装白酒猫超自营酒厂直供,828,10,,满258元减70元；满499元减150元,2,2018/2/27,洋河
523022786631 ,52度剑南春 浓香型500ml*2瓶酒厂直供不参加任何活动,836,2832,不参与天猫超市任何优惠券活动,,5031,2018/2/27,剑南春
521996853477 ,郎酒 红花郎十 53度500mlx2瓶 酱香型 白酒,836,266,酱香典范 内含一个礼袋,,1247,2018/2/27,郎酒
555771657181 ,洋河蓝色经典海之蓝46度480ml*6整箱装浓香型白酒,852,282,下单送赠品，送完为止,满1件送任意1件赠品（赠完即止）,195,2018/2/27,洋河
555812690283 ,洋河蓝色经典海之蓝38度480ml*6瓶整箱装浓香型白酒江苏名酒,852,211,下单送赠品，赠完为止,满1件送任意1件赠品（赠完即止）,64,2018/2/27,洋河
551475577131 ,八八坑道淡丽42度6瓶（箱装）台湾原装白酒整箱送礼,858,98,酒厂直供 原装进口 整箱装,,69,2018/2/27,八八坑
555724296007 ,古井贡酒年份原浆古16-45度500ml*2浓香型白酒古井贡,858,26,,满489元减100元,22,2018/2/27,古井贡酒
523965109633 ,董酒鸿运54度500ml*6瓶董香型高度贵州白酒纯粮食酒,859,2,纯粮食酒 原箱整件发货 婚宴定制 国密工艺,,10,2018/2/27,董酒
555804065646 ,古井贡酒年份原浆古16-50度500ml*2浓香型白酒古井贡,878,120,,满489元减100元,130,2018/2/27,古井贡酒
561332511575 ,42度洋河海之蓝42度520ml*6 整箱装 白酒 猫超自营 酒厂直供,888,914,,,408,2018/2/27,洋河
544380762570 ,【天猫超市】53度茅台王子酒白酒整箱+52度茅坛窖龄酒整箱装组合,899,142,王子酒组套 高性价比 品质保证,,426,2018/2/27,茅台
561662367847 ,五粮液五粮醇金淡雅(升级版)50度500ml*6瓶浓香型白酒酒厂直供,899,55,,满799元减180元送任意3件赠品（赠完即止）,16,2018/2/27,五粮液
557117896844 ,郎酒 红花郎10-53度558ml*2瓶高度 酱香型 白酒,916,12,,,25,2018/2/27,郎酒
564806962756 ,古井贡酒哈萨克斯坦世博会纪念酒45度750ML*2白酒收藏送礼用酒,918,83,收藏送礼 甄选好酒,满899元减300元,23,2018/2/27,古井贡酒
36327435502 ,古井贡酒年份原浆古5-50度500ml*6浓香型白酒整箱,940,619,古井贡酒 年份原浆 天猫自营 百城次日达,,712,2018/2/27,古井贡酒
36325194231 ,古井贡酒年份原浆古5-45度500ml*6浓香型白酒整箱,940,107,古井贡酒 年份原浆 天猫自营 百城次日达,,156,2018/2/27,古井贡酒
562450170966 ,天佑德青稞酒生态五星52度五星500mlX6清香型白酒酒厂直供,948,6,不上头 醒酒快 高原青稞,,1,2018/2/27,天佑德
554804630585 ,水井坊井台瓶浓香白酒38度500mL*2瓶礼盒装酒厂直供,958,4,天猫超市自营 百城次日达 品质保证,,2,2018/2/27,水井坊
521492807308 ,泸州老窖国窖1573高度白酒 52度500ml酒厂直供礼盒装,969,493,国窖名酒好货，买真酒上天猫超市,满599元减129元送任意1件赠品（赠完即止）；满1299…,634,2018/2/27,泸州老窖
35121116703 ,52度洋河海之蓝480ml*6瓶 整箱 绵柔型白酒 猫超配送 酒厂直供,978,2247,不参与天猫超市任何优惠券活动,,4063,2018/2/27,洋河
525269870533 ,白云边15年陈酿42度白酒送礼500mL*6粮食酒整箱装,996,222,纯粮发酵 精细制曲 陈酿老酒,,176,2018/2/27,白云边
557656699746 ,洋河蓝色经典梦之蓝M3 40.8度 500ml*2瓶双提含礼袋口感绵柔白酒,998,40,,,35,2018/2/27,洋河
537872507262 ,董酒54度500ml畅享版6瓶箱装纯粮酿造白酒酒厂直供,999,128,纯粮固态 原箱整件发货 产品包装升级 随机发货,,165,2018/2/27,董酒
530247189834 ,北京牛栏山二锅头珍品（30） 46度500ml *6 口感清香型 整箱装,999,33,正宗牛栏山 地道北京味 箱内礼袋3支,,50,2018/2/27,牛栏山
561198433347 ,洋河海之蓝52度520ml*6整箱装白酒猫超自营酒厂直供正品保证,1008,1141,,,470,2018/2/27,洋河
561435204976 ,古井贡酒年份原浆幸福版50度500ml*6浓香型白酒箱装过年婚宴用酒,1008,28,满299-200 大国浓香 年份原浆,满299元减200元,7,2018/2/27,古井贡酒
544042448158 ,水井坊井台双瓶装52度500ml*2白酒礼盒装酒厂直供,1038,96,天猫百城次日达 正品保证,,70,2018/2/27,水井坊
538369689884 ,52度洋河梦之蓝M3-500ml*2瓶 绵柔型白酒 酒厂直供,1056,1172,送礼优选,,1111,2018/2/27,洋河
562516707794 ,珍酒珍品53度500ml*6酱香型白酒整箱装酒厂直供,1080,29,,满1988元减860元,6,2018/2/27,珍酒
530247661119 ,牛栏山二锅头53度珍品30（青龙）500ml*6口感清香型整箱装,1088,110,正宗牛栏山 地道北京味 箱内礼袋3支,,144,2018/2/27,牛栏山
537791638431 ,白云边原浆金五星45度白酒500mL*6瓶整箱装送礼袋,1090,21,星级白云边 干杯不上头 品牌名酒,满199元减100元,22,2018/2/27,白云边
538274465106 ,五粮液股份公司 东方娇子精酿级 52度 30瓶装 白酒,1095,3,,,45,2018/2/27,五粮液
43182948405 ,郎酒 青花郎20年 53度 500ml 酱香型白酒酒厂直供,1098,198,,满2196元减398元送任意2件赠品（赠完即止）,208,2018/2/27,郎酒
25416628792 ,五粮液普五水晶装52度500ml水晶瓶猫超直采高度白酒,1099,598,不参与天猫超市任何优惠券活动,满1099元减100元；满2198元减200元送任意1件赠…,896,2018/2/27,五粮液
562434304478 ,洋河梦之蓝M3-52度500ml*2礼盒装猫超自营酒厂直供,1099,551,,,191,2018/2/27,洋河
546249084366 ,郎酒红花郎15年53度500ml*2白酒酒厂直供正品保证,1196,203,新老包装随机发货,满1件送任意1件赠品（赠完即止）,184,2018/2/27,郎酒
38380642746 ,52度五粮液1618 浓香型 高度白酒 500ml 陶瓷 礼品酒,1199,545,世界名酒正品五粮液浓香,满1199元减200元；满2398元减400元送任意1件赠…,211,2018/2/27,五粮液
520671323425 ,泸州老窖 特曲 52度500mLx6瓶 整箱装 高度白酒,1248,693,好货直降，甄选真品，品牌直供,,1590,2018/2/27,泸州老窖
557319900676 ,【天猫超市】五粮液酒厂 五粮春 45度 500mLX6浓香型 白酒 整箱,1248,58,,,54,2018/2/27,五粮液
530899010376 ,茅台赖茅重沙53度500ml*6整箱酱香型酒厂直供,1388,41,赖茅不赖 酱香型酒,,192,2018/2/27,茅台
541649149545 ,汾酒杏花村53度青花30清香型白酒500ml*2两瓶礼袋装,1396,37,官方授权 天猫配送 保真快捷,,66,2018/2/27,汾酒
538407668762 ,45度洋河梦之蓝M6-500ml*2瓶 绵柔型白酒 猫超自营 酒厂直供,1398,159,,,166,2018/2/27,洋河
43270653705 ,泸州老窖窖龄30年52度500ml*6瓶整箱装白酒酒厂直供,1428,68,好酒限时直降，甄选好酒，厂家直供,,312,2018/2/27,泸州老窖
556615706857 ,【天猫超市】郎酒郎牌特曲T9精英版50度 500mLX6浓香型白酒,1428,12,,,16,2018/2/27,郎酒
41318271367 ,42度洋河天之蓝 375ml*6瓶 绵柔型白酒 猫超自营,1434,58,,,126,2018/2/27,洋河
562300288802 ,泸州老窖2017版窖龄30年52度500ml*6瓶整箱高度白酒,1448,27,好酒限时直降，甄选好酒，厂家直供,,7,2018/2/27,泸州老窖
525989269407 ,小糊涂仙酒38度500ml*12浓香型白酒整箱酒厂直供,1499,26,古色古香，浓醇丝韵，古法传承,满1件送任意1件赠品（赠完即止）,56,2018/2/27,小糊涂仙
525982922977 ,小糊涂仙酒52度500ml*12浓香型白酒整箱装酒厂直供,1519,212,古色古香，浓醇丝韵，古法传承,满1件送任意1件赠品（赠完即止）,329,2018/2/27,小糊涂仙
526178918338 ,52度洋河天之蓝 375ml*6瓶 绵柔型白酒 猫超自营 酒厂直供,1554,101,,,205,2018/2/27,洋河
557462561390 ,习酒茅台窖藏1988酱香53度500ml*2瓶双提装含礼袋,1576,71,,满1件送任意1件赠品（赠完即止）,53,2018/2/27,习酒
560067253616 ,五粮液酒厂五粮春50度 500mL*6浓香型白酒 整箱,1588,30,,,38,2018/2/27,五粮液
556676661525 ,珍酒珍五酒中珍品53度500ml*6酱香型白酒整箱装酒厂直供,1598,1,,,0,2018/2/27,珍酒
538235422242 ,五粮液股份52度 尊耀精品级500ml*30瓶浓香型白酒,1645,1,酒味醇厚甘美，喷香浓郁,满999元减150元,6,2018/2/27,五粮液
556894513225 ,汾酒青花20山西汾酒杏花村53度清香型白酒 375ml*6,1669,44,官方授权 天猫配送 保真快捷,,16,2018/2/27,汾酒
542628792475 ,泸州老窖国窖1573高度 52度500ml*2瓶白酒酒厂直供,1680,494,限时直降，甄选国窖真酒，名酒钜惠,满1件送任意2件赠品（赠完即止）,517,2018/2/27,泸州老窖
43265338602 ,泸州老窖窖龄60年52度500ml*6瓶整箱装白酒 酒厂直供,1680,185,天猫超市真酒，限时直降，详情如下,满1件送任意1件赠品（赠完即止）,351,2018/2/27,泸州老窖
538230458240 ,贵州茅台技开公司百年盛世珍品 52度 5箱装 白酒,1745,9,,,15,2018/2/27,茅台
560196046231 ,泸州老窖国窖1573经典装52度500ml*2组合礼盒装白酒,1768,246,新年新酒上市，年货提前囤，精致礼盒装,,56,2018/2/27,泸州老窖
538316896452 ,五粮液股份52度尊耀珍品级500ml*30 瓶浓香型白酒,1845,2,酒味醇厚甘美，喷香浓郁,满999元减150元,15,2018/2/27,五粮液
555810614838 ,洋河蓝色经典天之蓝38度480ml*6瓶整箱装口感绵柔型白酒酒厂直供,1968,7,下单送赠品，赠完为止,满1件送任意1件赠品（赠完即止）,9,2018/2/27,洋河
556611195466 ,洋河蓝色经典天之蓝40.8度480ml*6整箱装浓香型白酒酒厂直供,1968,19,下单送赠品，赠完为止,满1件送任意1件赠品（赠完即止）,7,2018/2/27,洋河
35013891887 ,46度洋河天之蓝 480ml*6瓶 绵柔型白酒 猫超配送,1974,26,不参与天猫超市任何优惠券活动,,146,2018/2/27,洋河
555687721776 ,45度洋河梦之蓝M3-500ml*4 绵柔型白酒 猫超配送 酒厂直供,1996,92,,,43,2018/2/27,洋河
533728460665 ,洋河梦之蓝M9-52度500ml白酒 猫超自营酒厂直供,1999,155,单笔订单买2瓶以上送1个礼袋请分开下单,满2件送任意1件赠品（赠完即止）,118,2018/2/27,洋河
548475611729 ,水井坊臻酿八号38度500ml*6瓶 白酒整箱酒厂直供,2009,20,天猫超市自营 百城次日达 品质保证,,13,2018/2/27,水井坊
561268062443 ,42度天之蓝520ml*6 绵柔型白酒 猫超新品 酒厂直供,2028,37,,,9,2018/2/27,洋河
537708531150 ,剑南春浓香型白酒38度剑南春500ml*6 整箱酒厂直供,2088,44,,,97,2018/2/27,剑南春
44042514902 ,52度洋河梦之蓝M3-500ml*4瓶 绵柔型白酒 猫超自营 酒厂直供,2112,306,,,577,2018/2/27,洋河
536493211279 ,水井坊臻酿八号6瓶装52度500ml*6整箱装浓香型白酒,2129,209,天猫自营百城次日达 正品保障 品质无忧,,350,2018/2/27,水井坊
40556587702 ,郎酒 红花郎十 53度500mlx6瓶 酱香型 整箱 白酒,2148,21,原箱发货（内含礼袋),,196,2018/2/27,郎酒
39256922715 ,52度洋河天之蓝 480ml*6瓶 绵柔型白酒 猫超配送,2178,161,不参与天猫超市任何优惠券活动,,516,2018/2/27,洋河
543899438700 ,郎酒青花郎20年53度500ml×2瓶酱香型白酒双支礼袋装,2196,110,,,220,2018/2/27,郎酒
561267590798 ,52度洋河天之蓝520ml*6 绵柔型白酒 猫超新品 酒厂直供,2208,69,,,22,2018/2/27,洋河
553826161701 ,郎酒红花郎十 53度558mlx6瓶 酱香型高度白酒整箱,2258,43,整箱装 内含礼袋,,66,2018/2/27,郎酒
555705473809 ,习酒窖藏1988雅致版53度500ml*4整箱装酱香型白酒,2272,66,,满1件送任意1件赠品（赠完即止）,67,2018/2/27,习酒
537385391122 ,牛栏山经典二锅头52度500ml*6整箱装清香型白酒,2288,23,正宗牛栏山 地道北京味 箱内礼袋3支,,15,2018/2/27,牛栏山
538022692116 ,白云边20年陈酿粮食酒42度白酒500mL*6瓶整箱特价,2328,27,湖北名酒 品牌名酒 纯粮发酵 精细制曲,,26,2018/2/27,白云边
540450214555 ,汾酒杏花村42度青花20清香型白酒500ml*6酒厂直供,2328,4,官方授权 天猫配送 保真快捷,,17,2018/2/27,汾酒
532583189339 ,52度剑南春白酒500ml*6整箱酒厂直供不参加任何活动,2388,422,不参与天猫超市任何优惠券活动,,788,2018/2/27,剑南春
530899370324 ,茅台赖茅传承-蓝酱香型白酒53度500ml*6酒厂直供,2390,60,赖茅不赖 酱香型酒,满2000元减600元；满4000元减1376元,311,2018/2/27,茅台
526117179063 ,汾酒杏花村53度汾酒青花20清香型白酒500ml*6瓶整箱,2448,54,官方授权 天猫配送 保真快捷,,107,2018/2/27,汾酒
538317516423 ,五粮液股份52度尊耀珍酿级500ml*30瓶浓香型白酒,2495,3,酒味醇厚甘美，喷香浓郁,满999元减150元,21,2018/2/27,五粮液
561462254223 ,茅台赖茅珍品53度500ml*6瓶酱香型白酒酒厂直供,2760,37,赖茅珍品，酒厂直供,满1000元减200元,10,2018/2/27,赖茅
555779615538 ,45度洋河梦之蓝M6- 500ml*4 绵柔型白酒 猫超配送 酒厂直供,2796,29,,,13,2018/2/27,洋河
548477375633 ,水井坊井台装38度 500ml*6白酒整箱浓香礼盒酒厂直供,2849,2,天猫超市自营 百城次日达 品质保证,,5,2018/2/27,水井坊
555781135649 ,52度洋河梦之蓝M6-52度500ml*4 绵柔型白酒 酒厂直供,2912,73,,,42,2018/2/27,洋河
553612984990 ,剑南春52度珍藏级天益老号浓香型白酒500ml*6原箱装,2988,21,不参与天猫超市任何优惠券活动,,18,2018/2/27,剑南春
523188746217 ,飞天茅台现货53度酱香白酒500ml*2非整箱发货限购1组,2998,21685,不参与天猫超市任何优惠券活动,,17980,2018/2/27,茅台
537910992262 ,水井坊井台52度浓香型500mlX6瓶白酒礼盒装酒厂直供,3089,29,天猫自营百城次日达 正品保障 品质无忧,,85,2018/2/27,水井坊
555744106584 ,【天猫超市】泸州老窖国窖1573手工版53度 500mLX4整箱浓香型白酒,3240,3,,,5,2018/2/27,泸州老窖
543781878245 ,郎酒红花郎15年53度500ml *6瓶酱香白酒酒厂直供,3388,77,,满1件送任意1件赠品（赠完即止）,133,2018/2/27,郎酒
561459170962 ,茅台赖茅珍藏53度500ml*6瓶酱香型国产白酒酒厂直供,3399,30,,满1000元减200元,21,2018/2/27,赖茅
540443712492 ,汾酒杏花村53度青花30清香型500ml*6整箱酒厂直供,3988,31,官方授权 天猫配送 保真快捷,,42,2018/2/27,汾酒
521600593441 ,泸州老窖国窖1573白酒 52度500ml*6瓶整箱装礼品装酒厂直供,5240,53,领劵立减200元，好酒不打烊,满1件送任意2件赠品（赠完即止）,153,2018/2/27,泸州老窖
538282333692 ,52度五粮液普五500ml*6猫超自采不参加任何活动,5599,473,不参与天猫超市任何优惠券活动,,614,2018/2/27,五粮液
540103784273 ,白酒五粮液1618陶瓷瓶500ml*6原箱装酒水名酒礼盒,5639,35,,,61,2018/2/27,五粮液
543796215762 ,郎酒青花郎20年53度500ml*6瓶酱香白酒酒厂直供,6588,57,,满1件送任意1件赠品（赠完即止）,114,2018/2/27,郎酒
522004673739 ,五粮液普五52度 500ml*2礼盒装猫超直采高度白酒,,1292,不参与天猫超市任何优惠券活动,满2198元减200元,1319,2018/2/27,五粮液
